coverage_onestep,coverage_twostep,coverage_relative_%
7,7,0.0
26,32,23.076923076923077
27,44,62.96296296296296
19,21,10.526315789473683
40,44,10.0
34,57,67.64705882352942
23,41,78.26086956521739
55,81,47.27272727272727
33,46,39.39393939393939
28,29,3.571428571428571
32,43,34.375
28,38,35.714285714285715
31,44,41.935483870967744
47,67,42.5531914893617
19,20,5.263157894736842
26,43,65.38461538461539
16,26,62.5
22,37,68.18181818181817
50,76,52.0
24,39,62.5
11,15,36.36363636363637
26,54,107.6923076923077
60,81,35.0
57,82,43.859649122807014
29,51,75.86206896551724
23,22,-4.3478260869565215
20,21,5.0
16,19,18.75
22,29,31.818181818181817
10,12,20.0
9,12,33.33333333333333
11,10,-9.090909090909092
24,35,45.83333333333333
27,45,66.66666666666666
42,44,4.761904761904762
25,50,100.0
15,25,66.66666666666666
24,45,87.5
46,93,102.17391304347827
45,61,35.55555555555556
54,70,29.629629629629626
22,41,86.36363636363636
25,43,72.0
13,16,23.076923076923077
32,43,34.375
45,76,68.88888888888889
23,24,4.3478260869565215
19,24,26.31578947368421
56,83,48.214285714285715
23,41,78.26086956521739
18,44,144.44444444444443
16,16,0.0
28,54,92.85714285714286
43,47,9.30232558139535
50,79,57.99999999999999
